"No.","Time","Source","Destination","Protocol","Length","Info"
"474","0.199158","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 56de4fc4d95c90557d24e295fdadba961157e51cb46abb57e4.473.exfil.attacker.com"
"475","0.199506","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 6379744ca342cd6c2e1d195defabdb8d87373927c57f5fddee.474.exfil.attacker.com"
"476","0.199819","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A a7aaefda06460def6ea301e28e45c523a327ce2b5fab0fa3f3.475.exfil.attacker.com"
"477","0.200165","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 5db19f182072025cfd26553eee8899847fb751823bdb8efaa4.476.exfil.attacker.com"
"478","0.200491","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A b6d2e8cd8d88d11398becd7c62621df59d5f352af2aeec2779.477.exfil.attacker.com"
"479","0.200807","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A d1dbc7aa826525ef2be2ccc4f199aa9facbc7e55be18f5bf19.478.exfil.attacker.com"
"480","0.201130","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A d593f9b3858847f264abc51df7bcba463346ed3f47d56efa79.479.exfil.attacker.com"
"481","0.201512","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A c8b3b1ab7f93a8c5956b5ef5a9573ddc18bd397556b530bb7b.480.exfil.attacker.com"
"482","0.201996","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A ecc8fb9bb5b24d57e77d760ef089720135e2eefb7a45d5a756.481.exfil.attacker.com"
"483","0.202362","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A e6f157aadae9957c33b23a1764d57944bcb2bfe5870b1157c6.482.exfil.attacker.com"
"484","0.202693","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A df309a8746bc535e933d3aa66a1e1171e6def4aaeb1d712577.483.exfil.attacker.com"
"485","0.202984","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 54ebcd997bffcdeabbb681aa2347dcad9ae8bfa3218d0a33ab.484.exfil.attacker.com"
"486","0.203294","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A dd5d68ab26dfd544fb8cd135ba63103ce251e23f9b385bc2bc.485.exfil.attacker.com"
"487","0.203596","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 63b2321a8023aaa7797d9b5951285cad6a175707f36f97af47.486.exfil.attacker.com"
"488","0.204126","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A c4aab6146d3a0fbc7daceaef59955b22ae4c2246aaf1e85941.487.exfil.attacker.com"
"489","0.204574","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A e088aa0f5eb93fd5f6ee18c3aa05e0caebd2abc6aad9a7d0d5.488.exfil.attacker.com"
"490","0.204921","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A fd6bf1e823cab96dc7d8d2e7f0c87ff1bb79a21cbf73b5dd57.489.exfil.attacker.com"
"491","0.205520","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A c77ca54d1c51e5d02b6fbc550bef3bfa69938fff48fe5fd9a6.490.exfil.attacker.com"
"492","0.205987","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A ab7e78b55d7c927c6e11b37df21daa3e75c7f76abe4235e6de.491.exfil.attacker.com"
"493","0.206389","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 91e3735f8ab8920bb24fe86ff97722aee6da6abc8a38928bee.492.exfil.attacker.com"
"494","0.206790","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 505da388ca919f9d359ab7459c5d1f559f66a8d62ebbb97627.493.exfil.attacker.com"
"495","0.207301","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 3e5895a8af36bc19a3fdde91581fa98ee38ec451ed67f553c6.494.exfil.attacker.com"
"496","0.207714","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 9c44569d473530bde35e65d5358db832d168dbb83a28551e25.495.exfil.attacker.com"
"497","0.208091","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A e418e87352eecfef1355d7ffcab5df41be1e2baf495bfcc6a4.496.exfil.attacker.com"
"498","0.208485","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A ad9a949e9dcc3d33eaff771425ab36b532cfacbe6e795b11a3.497.exfil.attacker.com"
"499","0.208873","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 22c715791f113313ee33aac2fa91495efc6cbece718d9fb597.498.exfil.attacker.com"
"500","0.209299","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A aa78f1287291e8ac3c6e46aceab3cf547debcad8536d6f65ff.499.exfil.attacker.com"
"501","0.209681","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A c9f2e2ebc875cbc71971a49df5aac5ed9d85af57cbe716f1c9.500.exfil.attacker.com"
"502","0.210079","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A aa3e75475e7c857c1e1177e4deaaef5ec90559de76c42bfbdb.501.exfil.attacker.com"
"503","0.210482","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 68fe7b246754f2dba02d565ebb33aa3e305a93e5f1f2d1cfce.502.exfil.attacker.com"
"504","0.210880","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A cab9b98fb3f2fcecddd7f855ce5fb10f976fe8d506326bb4df.503.exfil.attacker.com"
"505","0.211307","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 3b272b95ea9fdebba351e7279777eca7baa62b8c12c91d83e0.504.exfil.attacker.com"
"506","0.211695","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A acfcc4b845554899d50f5077b5c3aabdb5c80bd13680ac2e14.505.exfil.attacker.com"
"507","0.212034","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A ae520dbcdf3ac95b6134c159d196dae430da42b4efeada479c.506.exfil.attacker.com"
"508","0.212444","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 6dfb8f8c16e677a8264d6727a995bced88b3f767f4cafeb389.507.exfil.attacker.com"
"509","0.212765","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A f051a376f5aca072459ee0e7dcf44c5c9bb80e11478e33f247.508.exfil.attacker.com"
"510","0.213123","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 7ec2d8471c57b48723db7c269f6bc4d936715435661fbdd6bd.509.exfil.attacker.com"
"511","0.213452","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 6a1179e79bba795e33fb56caea369db71371472e7c87ea9eae.510.exfil.attacker.com"
"512","0.213782","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 7c33e40ed5dcec1bef47550c8f589de3c3ea5cd0fb84fe56b5.511.exfil.attacker.com"
"513","0.214119","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A e3882bb976340647dc99f766547d60b4e6cb3ff7e8676755e3.512.exfil.attacker.com"
"514","0.214443","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 5ac495f5441e9b57cecd3ed93db3dd0f50259d88bb8df67b25.513.exfil.attacker.com"
"515","0.214759","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 199c512d38ee38866a3fab13545e14ae9a248ceed51d83e0ac.514.exfil.attacker.com"
"516","0.215112","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 5121e5cabdeb3f967857621b15aeaa6bdadaccd581e02ef9d8.515.exfil.attacker.com"
"517","0.215589","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A af0c2c3b184d70aef693feb5dbb6ad5151e68e765bf5ffbbee.516.exfil.attacker.com"
"518","0.215992","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 759527af5ebf6634993f9b3346f77bb5eae3d2775dffa62afa.517.exfil.attacker.com"
"519","0.216463","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 9f5d2c9c110b9638efb837ad90f46c8171563ecf88556dee99.518.exfil.attacker.com"
"520","0.216870","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A aa6f9d6d8f4ddeded527c98ff48b8c23f38d956d7ad4af7751.519.exfil.attacker.com"
"521","0.217297","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A e5994f9d1384ea7857cf755fa53a97883b72e11db9a0f984fe.520.exfil.attacker.com"
"522","0.217758","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 36ba9657ce71340fbabadd15f2f13c3aa6fc731157faf8e81e.521.exfil.attacker.com"
"523","0.218119","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 5ddd6eded6abc6c9777bdebabf54957422ee4870bdd17e471d.522.exfil.attacker.com"
"524","0.218471","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A e42eb9a21971c79b2dd57e569f6b5e3c5de9e8bdfc94afc5dd.523.exfil.attacker.com"
"525","0.218792","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 6d6464f434e3ea44b76f937726b64783567bc323b43fbbfa8a.524.exfil.attacker.com"
"526","0.219152","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A ec1daa7358dd9ebfcd28a75dd5b6dbb783d193afab7da052f5.525.exfil.attacker.com"
"527","0.219505","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A ff55b925ab8aa3abfae268027a36df577de0eca4fa91aa5ddd.526.exfil.attacker.com"
"528","0.219839","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 75fd9baa50bd63ff1e4d945f35b6e587362bae7335d7b8a378.527.exfil.attacker.com"
"529","0.220150","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 9673d09171aa6ad3678b0455bfbebb7fbc52558cfde4f3abc6.528.exfil.attacker.com"
"530","0.220476","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 8b5539fcd5aa1c1f71873b7241f309fdadfabdabe7d80ad055.529.exfil.attacker.com"
"531","0.220799","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 9bbbb2ddab46e73aea07f9e72266aee9487b405e5d97b3dbad.530.exfil.attacker.com"
"532","0.221161","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A d65da3f3d9cd3d3dfe031c6da8ab540929e2d59d36efffae73.531.exfil.attacker.com"
"533","0.221491","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A cffb8838bbf018c9db3f32217b2417965abccbe8d5c6d9d7cf.532.exfil.attacker.com"
"534","0.221921","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 47fa6479755bcf8cce2122fa40bf3079759f9891dbc4958fde.533.exfil.attacker.com"
"535","0.222324","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A eda2baa76727594d1b74fbc260530dee11abdb6ebed72bce6b.534.exfil.attacker.com"
"536","0.222594","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 24ef276295ea2968c4d97c5f8d616727578fdcb93078249fdf.535.exfil.attacker.com"
"537","0.222866","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 8e7d7c34ff7995aa6f9d6d8f4dd55eeef8686eee4f47f24e75.536.exfil.attacker.com"
"538","0.223119","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 8c67e743b99d46dc959fdea13abf57f4ff33aac2f11d39f155.537.exfil.attacker.com"
"539","0.223467","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A aa6b7f47913fdc910b9a4fe86fa35c7bb62db7edc5beabf35b.538.exfil.attacker.com"
"540","0.223869","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 75edcea83ea1f0a8dde49f8d38db6f5a1f8cfd55c5e3abd7bb.539.exfil.attacker.com"
"541","0.224213","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 8fdde60323af9b11bc587553af34925955128938dbe8cfa82a.540.exfil.attacker.com"
"542","0.224518","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 9a11ab9ffe8d9e32ae4c50d5b99c4df059b5b03df2baf74aa3.541.exfil.attacker.com"
"543","0.224782","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 45ef8a8fbef403f0dd46fdae453fa0dd3179bfa23af6bbf3c5.542.exfil.attacker.com"
"544","0.225040","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A a7bba38fc7e0dafa5eb59dbc006b3133196baaed66d51b0577.543.exfil.attacker.com"
"545","0.225306","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A dcefd1355c6534e6cc5c834a35e93c72ed6755f9f71539a15a.544.exfil.attacker.com"
"546","0.225610","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A ccad7aa8f029aa09f2a389fa6a55df3adb1e9baa9ddfd12efb.545.exfil.attacker.com"
"547","0.225953","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A b1f8e8bcad6ad367e75dd59ce08efcf42edf747e55dbbbda9e.546.exfil.attacker.com"
"548","0.226268","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A dfa9baf647dbfaac3b7241f309fdad9a37469ccd4ded7ac576.547.exfil.attacker.com"
"549","0.227169","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A ef2c9e9d51ddcb47d728ff6cc4d971a8dd9fd85fd51f1f1dc7.548.exfil.attacker.com"
"550","0.227574","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 23d5fdfb15db9e697e8db7c51d1f25e88d5ead7c6561a16ad0.549.exfil.attacker.com"
"551","0.227876","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 7734ead17ece26e04a753d576d3f6f37e2ae41f091ea1c23ce.550.exfil.attacker.com"
"552","0.228219","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 0e2059bfd879856a20ade29d0359250fb63bbe197054752faf.551.exfil.attacker.com"
"553","0.228766","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A f691f614e9d1a2bb9a6844ccf4fdd69f9e158af3b6677ee78c.552.exfil.attacker.com"
"554","0.229180","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 2a4f5ebd86bd6a32147156ee07116727578fe47d44bc2a2754.553.exfil.attacker.com"
"555","0.229530","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 45c657edfb15aa36b1b2cd3d93f71d7155f530e88e79553f5e.554.exfil.attacker.com"
"556","0.229821","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 1ecd07f9f8ce2e7642d50f5f51207d95eafc3eb10f5605e357.555.exfil.attacker.com"
"557","0.230126","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A f6a53b54d77ed57c33cbfb8958256ff71dfdad1adf23ceb491.556.exfil.attacker.com"
"558","0.230479","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 56b86ff7226f33e2c81b892b55eb946773e4fcf32d8eeadf18.557.exfil.attacker.com"
"559","0.230916","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 0fd5bd3afbb0bcba7fbf62eb33cd49bbc58a41261a64f54df6.558.exfil.attacker.com"
"560","0.231389","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 55636a31934c56a826b77734ea2a21acde4f5e805e49f0593e.559.exfil.attacker.com"
"561","0.231725","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A ee883349fb8ad1355c55a8cc85d0578845faa8efbdfa586655.560.exfil.attacker.com"
"562","0.232068","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 4fcc5fd55f3f55b5e08ab8923f5b6eaa3efad5ab16b011cf26.561.exfil.attacker.com"
"563","0.232535","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A a9ad3f3d9b988cdecab9726e23553e5e9967aa377622ceaa9e.562.exfil.attacker.com"
"564","0.232842","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A aaae2e008ddad62be5b1e5599bf926d5abfa2bdbdc2379cc59.563.exfil.attacker.com"
"565","0.233151","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 796fabc2f0d122cd23fd787c740caedaf4b37cf5483586de91.564.exfil.attacker.com"
"566","0.233484","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 9fdea5ca339f787e39bfc67d997910f1c9aa7eb43ac7873b73.565.exfil.attacker.com"
"567","0.233802","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A c1a7f4b7d15ce2e879b6f3e9db57deded16dae12f7f14c9ba9.566.exfil.attacker.com"
"568","0.234149","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 7e2762e6ba36fdbedb9cbc2a001dd966af5ab37f7bff9ef59e.567.exfil.attacker.com"
"569","0.234458","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A d6f4223971b7b83a118a46d89245d550f2fe56ed77b6818f16.568.exfil.attacker.com"
"570","0.234827","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 4fab55fb59fd442e27902b09be5775fa88aaa8779747c59f55.569.exfil.attacker.com"
"571","0.235596","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 0b91fe3cafb6bf23aab691e353c4c09b07ff57b6834f554dd0.570.exfil.attacker.com"
"572","0.236704","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A af5c97fe3a3f7b8af5685255e5dcd04f089f15ef46fdffd971.571.exfil.attacker.com"
"573","0.237059","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 9d51f585476f3f1d554d86ae14caf3b6229e4df48eaa8a62ab.572.exfil.attacker.com"
"574","0.237404","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A c78e67fa8f22b658997bdfa96a13afcaff55df3a5a4c19a90a.573.exfil.attacker.com"
"575","0.237732","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 5b57da7ad65fb7d9f95653b5e9b3c5a9d1c2f98efcf42ef9dc.574.exfil.attacker.com"
"576","0.238171","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 223eadef5573b4b36f1a7c927c4e779dd79db9e093fa5bfebd.575.exfil.attacker.com"
"577","0.238485","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 16cfe6214d5fe468e7505dbb887718e5dd67fdb51a87228ecc.576.exfil.attacker.com"
"578","0.238864","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 7fda3abe5ffbe5ed451ccdd74d759dcf6eebdbbca735bd4895.577.exfil.attacker.com"
"579","0.239321","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A bc5b9c99d04663ef3bc228d98c1afdd986d5ef772649570b8e.578.exfil.attacker.com"
"580","0.239716","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 88196d523c3ab75e9514564e32ab0affcc71cda83a7dc49976.579.exfil.attacker.com"
"581","0.240137","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 71c6e81ead5e80f483e4ca7b332317effa78f5b18c544f3666.580.exfil.attacker.com"
"582","0.240464","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 06b6dde5b72322aebc21d12fb667fb58750c11551138f2422b.581.exfil.attacker.com"
"583","0.240779","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 2e557f9f5593c7883b547d7df61accc8458c882bfd2b6febc8.582.exfil.attacker.com"
"584","0.241103","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A f1c67d98c961d535b972cc67bdab081445ccb80677eda79a83.583.exfil.attacker.com"
"585","0.241421","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A cc5edf18772307ce2e7eb26a6c9dddf733a3c2f08a79417fdc.584.exfil.attacker.com"
"586","0.241735","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 670add559b5e790d237692cfedd3ceaf9a7f9e69179f6654ec.585.exfil.attacker.com"
"587","0.242082","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 38b33679a66ac7ab72c127f5b72adfce9e6b3f06f5edebea31.586.exfil.attacker.com"
"588","0.242394","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A ad325a47cfb497ea1e45ccce25db1c30cfc9f3f6668f6764e5.587.exfil.attacker.com"
"589","0.242777","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A b6bec9eb5bd30b8d125d8bd9496d884ed02f141f1562aa8f93.588.exfil.attacker.com"
"590","0.243151","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A b488867f244945436cfb9d9d988e3adde8c979d3267ef1b333.589.exfil.attacker.com"
"591","0.243480","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 8ba82ae9ad1c20abeb3873fe33aa6d471c691367c4f18fde4c.590.exfil.attacker.com"
"592","0.243794","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 9bb9e647f56d6166305a69348045ac6c2767457fc88bbfa3fd.591.exfil.attacker.com"
"593","0.244216","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 7347a3c2cbd9ebd24f708e3cfd1b2df622fa01baefcb5772e4.592.exfil.attacker.com"
"594","0.244587","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 5d6fa0547972f6c9e08cbced882b7d3d6f2b622637f50f049e.593.exfil.attacker.com"
"595","0.245006","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 8d35550e9cd9c71d4645a0b3edfd91d857b4bd56ac5c51b8a8.594.exfil.attacker.com"
"596","0.245324","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 546d6ee64d99be907af6d8aabe75e489ef33557e9a5d508cc4.595.exfil.attacker.com"
"597","0.245621","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A efb6b94f5e6cccca6dfa4a3e192dba7651cd0d8e8c0d778be3.596.exfil.attacker.com"
"598","0.245942","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A cb6f05cf8e2d9faebaf61177e4bb3b73c127f5b7d17a22e251.597.exfil.attacker.com"
"599","0.246249","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 1e8d6bdecf8dfaf6551dd34c0e5fa93a868847ebdf5e55446d.598.exfil.attacker.com"
"600","0.246595","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A f168bcefd749794e3e9a173e9b733c92b7357b7edf6ebe857f.599.exfil.attacker.com"
"601","0.246975","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A a96ab2d0474c944693f1489491acf21b028f3a7488c69b078f.600.exfil.attacker.com"
"602","0.247300","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 3ee2ef46fb0cf1fbed496afb9d9c1c1ea9926ec4a37d46836f.601.exfil.attacker.com"
"603","0.247789","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A c73cbbaf3c698e585940c9db5f3941185da33b0b13fd470773.602.exfil.attacker.com"
"604","0.248227","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A dc9570fa45d99545e159d5422462653b39a39ae0453cebdbbb.603.exfil.attacker.com"
"605","0.248574","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 1be5cb67d76534f8f68bebb8dea39f1b191d4fe4e4e84ffd24.604.exfil.attacker.com"
"606","0.248886","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A f0c822f0eeb7177b551f58f984296f3b62d4bfe2fa3fbb4679.605.exfil.attacker.com"
"607","0.249253","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 5b118f726f6cb33fc7676d25e4dcfee8985f21ae49759fe298.606.exfil.attacker.com"
"608","0.249619","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 9e5daf19b9f013116d77c5b62bd5b9448cf6177fdef7894793.607.exfil.attacker.com"
"609","0.249934","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A f367aab175e5bd8df656e5ee2b63779f67ce2e84739bbe924f.608.exfil.attacker.com"
"610","0.250246","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A aa6b1851897b37baaf9faa2a425cb95e2b558bf9bc08fd66bb.609.exfil.attacker.com"
"611","0.250578","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A bcfdfa49fd6d549488a8d67b793ca8da57754cd539c6ef3d5a.610.exfil.attacker.com"
"612","0.250977","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A c79e352afe1c1d1bf2fab98faa2de4972df27ca2ca1d11595c.611.exfil.attacker.com"
"613","0.251501","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A e338d6998263de56755c3bfae355dbcca8b1541109253a524e.612.exfil.attacker.com"
"614","0.252113","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 2c2da293ce4edcabce9b231a7934cef8d98868acd5be8f4e14.613.exfil.attacker.com"
"615","0.252528","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 47fbae0a3b713efd64f148e7cedb8f5855c8a812ea4c479ef5.614.exfil.attacker.com"
"616","0.252860","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 6861b95abec67dc43dc9897fa5bcdf57abee63444eeacfb462.615.exfil.attacker.com"
"617","0.253381","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A ec5579a173e5987652bd0d151139efd97569f926f2544c425a.616.exfil.attacker.com"
"618","0.253689","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 8e897bf668209f316a3f39aa09d423b95fb4e3bf43b5583d5a.617.exfil.attacker.com"
"619","0.253994","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 087b246f3b224f60fa769fff2ecbdb6a91efdfcc2476246f3b.618.exfil.attacker.com"
"620","0.254471","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 62f504f68cfe41488bf8ef38cf33f72cce298f35ad7879a7aa.619.exfil.attacker.com"
"621","0.254859","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 7d4754e3fbb309f751f9c9fc8a6d66ab1627a1bf3f578e331f.620.exfil.attacker.com"
"622","0.255177","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A cbb37ef648750d23b276efce9cf73b554596b3e710dbba72df.621.exfil.attacker.com"
"623","0.255517","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 9a5cc86e7124af7d836a7d10e77887aa1dafb857216ff7ddfd.622.exfil.attacker.com"
"624","0.255829","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 6db48d166d7d1991c7986a5d59dda7be0014edb5e5ae956db4.623.exfil.attacker.com"
"625","0.256134","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 154ef2be23ceccc1abbede475ccf765d72b1a8baa7a3357d93.624.exfil.attacker.com"
"626","0.256499","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A e72533ed2d6fabbabf3bfa630bdfd0a8311f89a34598f8d9dc.625.exfil.attacker.com"
"627","0.256815","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 988f4634e03305952a71b488638abf8f8edc2ff866167abd38.626.exfil.attacker.com"
"628","0.257183","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A bfbced882a919d51258d5593e638f69c80fb88eb73e45e57e2.627.exfil.attacker.com"
